SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,PredictedChurnProb,PredictedChurn,PredictedChurnLabel,RevenueAtRisk,ActualChurn,CorrectPrediction,Contract,InternetService,PaymentMethod,ChurnRiskBucket,ChurnRiskOrder
0,0,0,20,1,1,0,0,0,1,1,1,1,98.55,2031.95,0.6100414155750575,1,Yes,60.12,0,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,10,0,0,0,0,0,0,0,1,1,33.9,298.45,0.49163807938749726,0,No,16.67,1,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,1,1,66,1,0,0,0,0,0,0,0,1,20.35,1359.5,0.035484723197092304,0,No,0.72,0,Correct,One Year,No,Electronic Check,Low Risk,0
0,0,0,5,1,0,1,0,1,0,0,0,1,55.8,274.35,0.45920237555232224,0,No,25.62,0,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,1,1,1,0,0,0,0,1,0,0,1,49.9,49.9,0.6147401303268676,1,Yes,30.68,1,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,1,1,8,1,0,1,0,0,0,0,0,1,51.3,411.6,0.28265614278339235,0,No,14.5,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
1,0,0,34,0,0,0,1,1,0,1,1,1,56.25,1765.95,0.3657102564196769,0,No,20.57,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,1,1,0,0,0,1,0,0,0,0,76.2,76.2,0.8126067681837392,1,Yes,61.92,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,51,1,1,1,0,0,1,1,0,1,95.15,5000.05,0.2384957399885642,0,No,22.69,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
0,1,1,54,1,1,1,1,1,1,1,1,0,91.3,4965.0,0.034920006027685774,0,No,3.19,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,53,1,1,0,0,0,0,0,0,0,24.6,1279.0,0.015167072217251784,0,No,0.37,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,475.1,0.015701319955297704,0,No,0.32,0,Correct,One Year,No,Mailed Check,Low Risk,0
0,1,1,18,1,0,0,0,0,0,0,0,0,19.8,342.3,0.1358152551583788,0,No,2.69,0,Correct,One Year,No,Credit Card (Auto),Low Risk,0
1,1,1,65,1,1,1,1,0,0,0,0,1,85.75,5688.45,0.2208505283922243,0,No,18.94,0,Correct,One Year,Fiber optic,Electronic Check,Low Risk,0
0,0,0,15,1,0,0,0,0,0,0,0,1,19.8,309.4,0.21281924421768533,0,No,4.21,0,Correct,One Year,No,Mailed Check,Low Risk,0
0,0,0,1,1,0,0,0,0,0,0,0,0,45.95,45.95,0.7693868146146353,1,Yes,35.35,1,Correct,One Year,Fiber optic,Mailed Check,High Risk,2
0,0,0,13,1,0,1,0,0,1,0,0,0,55.15,742.9,0.17056604207111675,0,No,9.41,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
0,0,0,34,1,1,1,1,1,0,1,1,1,109.8,3587.25,0.37061759761433277,0,No,40.69,1,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,1,1,48,1,1,0,0,0,0,0,0,0,26.3,1245.05,0.004898587516498697,0,No,0.13,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,0,0,24,1,1,0,0,1,0,1,0,1,88.95,2072.75,0.6262040986239004,1,Yes,55.7,0,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,21,1,0,0,0,0,0,0,0,1,20.85,435.25,0.04348335861098476,0,No,0.91,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
1,0,0,11,1,1,0,0,0,0,1,1,1,95.15,997.65,0.8730687951817244,1,Yes,83.07,1,Correct,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,1,1,71,1,1,1,1,1,1,0,0,1,95.15,6770.85,0.1745452059034401,0,No,16.61,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,1,1,0,0,0,0,0,0,0,1,45.1,45.1,0.7772157336903676,1,Yes,35.05,1,Correct,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,0,0,3,1,1,0,1,1,0,1,1,1,105.35,323.25,0.8152609604761052,1,Yes,85.89,1,Correct,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,1,0,47,1,0,0,0,0,0,0,0,0,19.65,973.1,0.02892729656779682,0,No,0.57,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,1,1,24,1,1,0,0,0,0,0,0,0,24.2,609.05,0.06189987619057999,0,No,1.5,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,1,1,47,1,0,0,0,0,0,0,0,0,19.3,890.5,0.008358602217046124,0,No,0.16,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,0,0,6,1,1,0,0,0,0,0,0,1,73.85,401.3,0.7652357445896263,1,Yes,56.51,0,Wrong,One Year,Fiber optic,Mailed Check,High Risk,2
0,0,0,3,1,1,0,0,0,0,0,0,1,74.95,212.4,0.8773030313906124,1,Yes,65.75,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,0.6275107205074386,1,Yes,28.11,0,Wrong,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,8,1,0,1,0,0,1,0,1,0,65.5,564.35,0.06603569527021341,0,No,4.33,0,Correct,Two Year,Fiber optic,Mailed Check,Low Risk,0
1,0,0,6,1,0,1,0,0,0,1,0,1,85.15,503.6,0.7431435822369079,1,Yes,63.28,1,Correct,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,1,0,1,1,0,0,0,0,0,1,0,1,79.35,79.35,0.8945179818143193,1,Yes,70.98,1,Correct,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,0,0,7,1,0,0,1,0,0,1,1,1,94.05,633.45,0.6218464085524263,1,Yes,58.48,0,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,71,1,1,1,1,1,1,1,1,1,113.15,7993.3,0.10461564503124489,0,No,11.84,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
1,1,0,70,1,1,0,1,1,0,1,1,1,104.8,7308.95,0.43889681703737504,0,No,46.0,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,53,1,0,0,0,0,0,0,0,0,20.2,1068.15,0.07955034549124983,0,No,1.61,0,Correct,One Year,No,Credit Card (Auto),Low Risk,0
1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,0.7307753876448834,1,Yes,54.41,1,Correct,One Year,Fiber optic,Mailed Check,High Risk,2
0,0,0,13,0,0,0,0,0,0,0,0,1,25.15,331.85,0.3300341332977373,0,No,8.3,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,24,1,0,1,1,0,1,0,0,0,60.45,1440.75,0.16026546615218076,0,No,9.69,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,4,0,0,1,1,0,1,0,0,0,42.4,146.4,0.5470278132337303,0,No,23.19,0,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,0.3629708322057793,0,No,38.38,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,15,0,0,0,0,0,1,0,0,1,29.7,438.25,0.4938881741613731,0,No,14.67,1,Wrong,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,0.003521803689935956,0,No,0.07,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,1,0,71,1,0,0,0,0,0,0,0,0,19.6,1416.5,0.00854443293555345,0,No,0.17,0,Correct,Two Year,No,Mailed Check,Low Risk,0
1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,0.9092025579470081,1,Yes,81.1,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,49,1,0,1,1,0,1,0,0,0,59.6,2970.3,0.10744919120211828,0,No,6.4,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,52,1,0,1,0,1,0,1,0,1,64.3,3410.6,0.06963317393257155,0,No,4.48,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
0,1,1,47,1,1,1,1,1,1,1,1,1,90.5,4318.35,0.01427113326771428,0,No,1.29,0,Correct,Two Year,Fiber optic,Mailed Check,Low Risk,0
0,0,0,46,1,1,0,1,1,0,0,1,1,94.15,4408.45,0.40280616714824424,0,No,37.92,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0.1706917906512477,0,No,12.76,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,4,1,0,0,0,0,1,0,1,0,61.45,229.55,0.40140715248737036,0,No,24.67,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,5,1,1,0,1,1,0,0,0,1,85.3,424.15,0.8720960038713733,1,Yes,74.39,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,55,1,0,1,0,0,0,0,0,1,50.55,2832.75,0.19211619971157862,0,No,9.71,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
1,1,0,72,1,1,1,1,1,0,1,1,0,84.45,5899.85,0.022333341679210496,0,No,1.89,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,6,1,0,0,0,1,0,1,0,0,60.9,414.1,0.4121188954363699,0,No,25.1,0,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,4,1,1,0,0,0,1,1,0,1,64.4,253.0,0.4297657032466114,0,No,27.68,0,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,27,1,0,1,0,0,0,0,0,0,50.35,1411.35,0.14428784201174544,0,No,7.26,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,0.11123926446255963,0,No,9.17,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,71,1,1,1,0,1,1,1,1,1,108.55,7616.0,0.3419540881013959,0,No,37.12,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,1,1,0,0,0,0,0,0,1,0,80.5,80.5,0.9222374959376274,1,Yes,74.24,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,40,1,1,0,0,1,1,1,1,1,80.75,3208.65,0.28548877255264216,0,No,23.05,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
0,0,0,4,1,0,1,1,0,1,0,0,1,60.4,272.15,0.35386584467042326,0,No,21.37,1,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,7,1,0,0,0,0,0,0,0,0,19.45,165.35,0.04302048856829893,0,No,0.84,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,1,0,9,1,1,0,1,1,0,0,1,1,69.05,653.95,0.3744301429050725,0,No,25.85,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,16,1,0,0,1,0,0,0,0,0,75.1,1212.85,0.44570699089362753,0,No,33.47,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,2,1,0,0,0,0,0,0,0,1,70.95,137.95,0.7674526690734926,1,Yes,54.45,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,35.1,0.21177113816303683,0,No,4.31,0,Correct,One Year,No,Credit Card (Auto),Low Risk,0
0,0,0,28,1,0,0,0,0,0,0,0,0,18.25,534.7,0.01889137002773104,0,No,0.34,0,Correct,One Year,No,Credit Card (Auto),Low Risk,0
0,0,0,1,1,0,0,0,0,0,0,0,0,45.35,45.35,0.7591057167336968,1,Yes,34.43,0,Wrong,One Year,Fiber optic,Mailed Check,High Risk,2
0,1,1,43,1,1,0,0,0,0,0,0,0,24.25,1077.95,0.012483519994642067,0,No,0.3,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,1,1,71,1,0,1,1,1,1,1,1,0,85.45,6029.9,0.01606351313255236,0,No,1.37,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,72,1,1,1,1,0,1,1,0,0,74.55,5430.65,0.014950443559308914,0,No,1.11,0,Correct,Two Year,Fiber optic,Mailed Check,Low Risk,0
0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,0.011485914607007203,0,No,0.98,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,71,1,1,1,1,1,1,1,1,0,90.4,6668.05,0.017858041119495117,0,No,1.61,0,Correct,Two Year,Fiber optic,Electronic Check,Low Risk,0
0,1,0,19,1,1,0,0,0,0,1,0,1,86.85,1564.4,0.7548514446962065,1,Yes,65.56,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,1,44,1,1,0,1,0,0,1,1,1,77.55,3471.1,0.24665133403036993,0,No,19.13,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,0.8276142611726409,1,Yes,20.73,1,Correct,One Year,Fiber optic,Mailed Check,High Risk,2
0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,2447.95,0.6475055426516373,1,Yes,51.09,1,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
1,0,0,52,1,1,0,1,1,1,1,1,1,110.75,5832.0,0.5565213533827426,0,No,61.63,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,48,1,0,0,0,0,0,0,0,0,20.65,1057.0,0.01543138499532845,0,No,0.32,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,1,0,46,1,0,0,0,0,0,0,0,0,19.6,851.2,0.07783101884598578,0,No,1.53,0,Correct,One Year,No,Electronic Check,Low Risk,0
0,1,0,67,1,1,0,1,1,0,1,1,1,105.7,6816.95,0.4819766908578277,0,No,50.94,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,24,1,0,0,0,0,0,0,0,0,20.45,527.35,0.025824822642118102,0,No,0.53,0,Correct,One Year,No,Credit Card (Auto),Low Risk,0
0,0,0,40,1,1,0,1,1,0,1,1,1,102.65,4108.15,0.6336278648687657,1,Yes,65.04,0,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,0.9240614571427801,1,Yes,64.31,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,13,0,0,0,1,0,0,0,0,1,31.05,347.25,0.45108105107253704,0,No,14.01,1,Wrong,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,4,1,1,1,0,0,0,0,0,1,80.1,336.15,0.6526307503056711,1,Yes,52.28,0,Wrong,One Year,Fiber optic,Electronic Check,Medium Risk,1
1,1,0,72,1,1,1,1,1,1,0,1,0,78.45,5682.25,0.02194082307944399,0,No,1.72,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,16,1,1,0,1,1,0,0,1,1,71.4,1212.1,0.436792941937198,0,No,31.19,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,1,1,1,0,1,1,0,1,0,1,1,70.45,70.45,0.39426988184166206,0,No,27.78,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,5,1,0,0,0,0,0,0,0,1,69.7,316.9,0.7339675260207418,1,Yes,51.16,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
1,1,0,24,1,1,0,1,1,0,1,1,1,104.25,2433.9,0.8264194773417437,1,Yes,86.15,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,46,1,0,0,0,0,0,0,0,1,20.2,917.45,0.0017106828331021407,0,No,0.03,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,0,0,1,1,0,0,0,0,0,0,0,1,43.85,43.85,0.7634192196844495,1,Yes,33.48,0,Wrong,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,1,1,48,1,0,0,1,1,0,0,0,1,55.8,2651.2,0.08713721152668327,0,No,4.86,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,60,1,0,1,0,0,1,1,1,1,97.2,5611.75,0.14218399997032066,0,No,13.82,0,Correct,Two Year,Fiber optic,Electronic Check,Low Risk,0
0,1,1,8,1,0,0,0,0,0,0,0,1,19.35,152.6,0.20903218859588932,0,No,4.04,0,Correct,One Year,No,Mailed Check,Low Risk,0
0,1,1,67,1,0,1,1,0,1,0,0,0,60.05,3994.05,0.07518117056342088,0,No,4.51,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
0,0,0,2,1,1,0,0,0,1,0,0,1,54.35,117.05,0.7193143444367407,1,Yes,39.09,0,Wrong,One Year,Fiber optic,Mailed Check,High Risk,2
0,0,0,23,1,1,0,0,0,0,1,1,1,93.5,2341.55,0.7504671930171254,1,Yes,70.17,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
1,1,0,40,1,0,0,1,0,1,1,1,1,99.2,4062.2,0.31332687131923115,0,No,31.08,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,12,1,1,1,0,0,0,0,0,1,78.95,927.35,0.6540501142502301,1,Yes,51.64,1,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,69,1,0,0,1,0,0,1,1,1,95.65,6744.2,0.3740109844834942,0,No,35.77,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,0,70,1,1,1,1,1,0,1,0,1,99.35,6944.5,0.1412846288005673,0,No,14.04,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,6,1,0,0,0,0,1,0,0,1,48.8,297.35,0.36530344027350287,0,No,17.83,0,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
1,1,0,57,1,1,0,1,1,0,0,1,1,95.25,5427.05,0.48219590489147457,0,No,45.93,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,3,1,0,0,1,0,1,1,1,1,75.3,244.1,0.49131972156879156,0,No,37.0,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,69,1,1,1,0,1,1,1,1,1,85.35,5897.4,0.03386675628406114,0,No,2.89,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,2,0,0,0,1,0,0,1,1,0,51.4,96.8,0.8298013418829179,1,Yes,42.65,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
1,1,0,60,1,1,1,1,1,1,1,1,1,116.05,6925.9,0.20935795245838676,0,No,24.3,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,1,46,1,0,1,1,0,1,1,1,1,105.2,4822.85,0.2946152867620674,0,No,30.99,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,66,1,1,1,1,1,0,0,1,1,74.6,4798.4,0.027177054781881527,0,No,2.03,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,1,1,0,0,0,0,0,1,0,1,79.5,79.5,0.9403426961335769,1,Yes,74.76,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
1,0,0,20,1,1,0,0,0,0,0,1,1,85.8,1727.5,0.6620025773756602,1,Yes,56.8,1,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,0,67,1,1,0,1,0,0,1,0,1,88.4,5798.3,0.2645385697748529,0,No,23.39,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,59,1,1,1,1,1,1,1,1,0,90.3,5194.05,0.04474743982619524,0,No,4.04,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,56,1,0,1,1,1,0,0,0,1,59.8,3457.45,0.02707693006034768,0,No,1.62,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.4,19.4,0.415652505221023,0,No,8.06,1,Wrong,One Year,No,Mailed Check,Medium Risk,1
0,1,1,52,1,0,0,0,0,0,0,0,0,19.35,1031.7,0.022331450031741574,0,No,0.43,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,1,1,45,1,0,0,1,0,1,0,0,1,54.15,2319.8,0.06225764426107382,0,No,3.37,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,1,14,1,0,0,0,0,0,0,0,0,19.95,268.4,0.12121765188639631,0,No,2.42,0,Correct,One Year,No,Mailed Check,Low Risk,0
0,0,1,66,1,1,0,0,0,0,0,0,1,25.3,1673.8,0.009786841687349251,0,No,0.25,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,0.5976531829390275,1,Yes,27.49,1,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,38,1,0,0,0,0,0,0,0,1,69.5,2625.25,0.42343345539438054,0,No,29.43,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,1,27,1,0,0,1,0,0,0,0,0,49.85,1336.15,0.15789245865151946,0,No,7.87,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,931.75,0.7138837605119324,1,Yes,50.08,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,0,8,1,1,0,0,0,1,0,1,1,90.25,743.75,0.8230742015280861,1,Yes,74.28,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,5,0,0,1,0,1,1,0,0,0,40.0,223.45,0.4639352678761049,0,No,18.56,1,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,46,0,0,1,0,0,0,0,0,1,30.75,1489.3,0.12886286550918585,0,No,3.96,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,53,1,0,0,0,0,0,0,0,0,19.9,1110.05,0.022749953161417355,0,No,0.45,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,0,0,12,1,0,0,0,1,0,1,1,0,95.7,1184.0,0.5631255459301547,0,No,53.89,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
1,1,1,66,1,1,0,1,1,0,1,1,1,104.9,6891.45,0.3936460764878466,0,No,41.29,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
1,0,1,11,1,0,0,1,0,1,0,0,1,54.55,601.25,0.30455161758019633,0,No,16.61,0,Correct,One Year,Fiber optic,Electronic Check,Low Risk,0
0,0,1,9,1,0,1,0,1,1,0,1,0,93.0,870.25,0.6297938347196649,1,Yes,58.57,0,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,0,69,1,0,0,0,0,0,0,0,0,19.9,1363.45,0.0057906557336613205,0,No,0.12,0,Correct,Two Year,No,Mailed Check,Low Risk,0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,0.9091433462352669,1,Yes,63.59,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,0,64,1,0,1,1,1,1,0,1,1,74.35,4759.55,0.01441219524546197,0,No,1.07,0,Correct,Two Year,Fiber optic,Mailed Check,Low Risk,0
1,1,0,63,0,0,1,0,0,1,0,0,0,36.1,2298.9,0.10737873039107472,0,No,3.88,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,9,1,1,0,1,0,0,1,1,1,99.3,918.75,0.8470243495515988,1,Yes,84.11,0,Wrong,One Year,Fiber optic,Credit Card (Auto),High Risk,2
1,0,0,67,1,1,1,1,1,1,1,1,1,116.1,7839.85,0.2230626705232891,0,No,25.9,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0.0007888865453256915,0,No,0.02,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,1,0,48,1,0,0,1,1,0,0,1,1,65.65,3094.65,0.23034330876404982,0,No,15.12,0,Correct,One Year,Fiber optic,Electronic Check,Low Risk,0
0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,24.4,0.5937579779044058,1,Yes,14.49,0,Wrong,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,1,1,67,1,0,1,0,1,1,0,0,1,60.4,3953.7,0.034073381127472206,0,No,2.06,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,0.533331983571859,0,No,10.75,1,Wrong,One Year,No,Mailed Check,Medium Risk,1
0,1,1,8,1,0,0,0,0,1,1,1,1,68.55,564.35,0.42390080146733555,0,No,29.06,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,0.8091344778282283,1,Yes,36.94,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,5,1,0,0,0,0,1,1,0,1,85.75,470.95,0.6794570284194172,1,Yes,58.26,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,20,1,0,0,0,1,0,0,0,1,49.6,939.8,0.3180596248933535,0,No,15.78,0,Correct,One Year,Fiber optic,Electronic Check,Low Risk,0
1,0,0,50,1,1,0,1,0,1,1,1,1,106.8,5347.95,0.4991984170093909,0,No,53.31,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,20,0,0,1,0,1,1,0,0,1,39.4,825.4,0.035411433979349184,0,No,1.4,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,7,0,0,0,1,0,0,0,1,1,40.1,293.3,0.4458859948947542,0,No,17.88,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,54,1,1,0,1,1,1,1,1,0,111.1,6014.85,0.4442149492672853,0,No,49.35,1,Wrong,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,33,1,1,0,1,0,0,1,1,1,100.0,3320.6,0.7314929105988682,1,Yes,73.15,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
1,1,0,61,1,1,0,1,1,0,1,1,1,104.4,6405.0,0.3983296277478878,0,No,41.59,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,0,71,0,0,0,0,1,1,0,1,1,47.05,3263.6,0.21790655132029366,0,No,10.25,0,Correct,Two Year,Fiber optic,Electronic Check,Low Risk,0
0,1,0,72,1,1,0,1,0,0,1,1,1,99.4,7285.7,0.19478183548940387,0,No,19.36,0,Correct,Two Year,Fiber optic,Electronic Check,Low Risk,0
0,0,0,3,1,0,0,0,1,1,1,0,1,89.85,244.45,0.8726979844986866,1,Yes,78.41,0,Wrong,One Year,Fiber optic,Mailed Check,High Risk,2
0,0,0,18,1,0,1,0,0,0,0,0,1,75.4,1380.4,0.5913882783067108,1,Yes,44.59,0,Wrong,One Year,Fiber optic,Electronic Check,Medium Risk,1
1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,933.3,0.4237992000951519,0,No,17.23,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
